ticket_id,emp_id,dept_id,ticket_type,category,priority,status,raised_date,resolved_date,resolution_hrs,sla_breached,reopen_count,satisfaction_score,assigned_to
TKT00198,EMP0160,DEPT17,Change Request,Database,Low,In Progress,2022-02-16,2022-02-19 12:24:00,84.4,Yes,1,4,EMP0172
TKT00199,EMP0402,DEPT04,Service Request,Access,Medium,Closed,2021-09-28,2021-09-29 00:12:00,24.2,No,0,4,EMP0387
TKT00200,EMP0166,DEPT19,Bug,Access,High,In Progress,2023-01-20,2023-01-20 04:24:00,4.4,No,1,4,EMP0449
TKT00201,EMP0218,DEPT01,Service Request,Cloud,High,Open,2023-12-24,2023-12-25 02:48:00,26.8,Yes,1,2,EMP0289
TKT00202,EMP0263,DEPT09,Change Request,Database,Low,Closed,2023-10-25,2023-10-28 22:06:00,94.1,Yes,2,4,EMP0285
TKT00203,EMP0381,DEPT18,Service Request,Security,Low,Resolved,2022-07-13,2022-07-14 17:12:00,41.2,No,0,3,EMP0405
TKT00204,EMP0012,DEPT06,Service Request,Security,High,In Progress,2021-12-03,2021-12-03 08:42:00,8.7,No,2,2,EMP0279
TKT00205,EMP0155,DEPT08,Change Request,Application,Medium,Resolved,2022-06-11,2022-06-12 10:24:00,34.4,No,0,4,EMP0231
TKT00206,EMP0141,DEPT11,Incident,Network,Low,Resolved,2023-09-14,2023-09-16 04:48:00,52.8,No,1,1,EMP0166
TKT00207,EMP0235,DEPT16,Problem,Other,Low,Resolved,2022-08-28,2022-09-01 00:18:00,96.3,Yes,0,3,EMP0439
TKT00208,EMP0104,DEPT04,Bug,Hardware,Medium,Open,2022-11-25,2022-11-25 11:18:00,11.3,No,0,4,EMP0290
TKT00209,EMP0052,DEPT11,Problem,Email,High,Open,2021-08-24,2021-08-25 09:30:00,33.5,Yes,0,5,EMP0441
TKT00210,EMP0136,DEPT12,Bug,Other,Critical,Resolved,2023-08-18,2023-08-18 03:18:00,3.3,No,0,4,EMP0096
TKT00211,EMP0497,DEPT18,Problem,Other,Medium,Resolved,2021-06-04,2021-06-05 04:30:00,28.5,No,0,3,EMP0045
TKT00212,EMP0336,DEPT13,Service Request,Software,Medium,In Progress,2021-10-16,2021-10-16 10:42:00,10.7,No,0,3,EMP0088
TKT00213,EMP0296,DEPT17,Incident,Other,Low,Resolved,2022-04-08,2022-04-11 06:00:00,78.0,Yes,0,4,EMP0304
TKT00214,EMP0242,DEPT13,Service Request,Software,Medium,Resolved,2023-03-25,2023-03-26 21:54:00,45.9,No,0,4,EMP0378
TKT00215,EMP0193,DEPT08,Incident,Application,Medium,Open,2023-01-20,2023-01-22 22:18:00,70.3,Yes,0,3,EMP0304
TKT00216,EMP0150,DEPT19,Change Request,Network,Medium,Closed,2021-07-04,2021-07-04 15:24:00,15.4,No,0,4,EMP0395
TKT00217,EMP0220,DEPT12,Bug,Security,Medium,Closed,2023-03-20,2023-03-20 10:00:00,10.0,No,1,3,EMP0217
TKT00218,EMP0048,DEPT14,Bug,Cloud,Low,In Progress,2021-01-29,2021-02-01 03:06:00,75.1,Yes,0,3,EMP0160
TKT00219,EMP0114,DEPT04,Change Request,Security,Low,In Progress,2022-06-26,2022-06-26 07:24:00,7.4,No,0,2,EMP0086
TKT00220,EMP0496,DEPT08,Problem,Database,Medium,Resolved,2021-09-11,2021-09-11 10:42:00,10.7,No,0,4,EMP0203
TKT00221,EMP0209,DEPT15,Change Request,Email,Low,Resolved,2023-07-21,2023-07-24 20:06:00,92.1,Yes,1,3,EMP0024
TKT00222,EMP0288,DEPT05,Change Request,Network,Low,Reopened,2023-01-25,2023-01-27 02:06:00,50.1,No,0,3,EMP0119
TKT00223,EMP0143,DEPT07,Incident,Network,Critical,Resolved,2022-06-21,2022-06-21 01:54:00,1.9,No,0,3,EMP0489
TKT00224,EMP0248,DEPT01,Change Request,Application,Medium,Resolved,2023-02-20,2023-02-21 01:24:00,25.4,No,0,5,EMP0432
TKT00225,EMP0146,DEPT17,Bug,Email,Medium,Closed,2023-01-31,2023-02-02 15:54:00,63.9,Yes,2,4,EMP0124
TKT00226,EMP0465,DEPT04,Service Request,Database,High,Resolved,2021-08-10,2021-08-10 22:06:00,22.1,No,0,3,EMP0215
TKT00227,EMP0360,DEPT16,Incident,Database,Critical,In Progress,2022-04-24,2022-04-24 04:54:00,4.9,Yes,1,4,EMP0344
TKT00228,EMP0274,DEPT05,Incident,Cloud,Medium,Resolved,2023-08-24,2023-08-25 22:18:00,46.3,No,0,3,EMP0412
TKT00229,EMP0260,DEPT03,Problem,Hardware,High,In Progress,2021-02-21,2021-02-21 22:24:00,22.4,No,1,4,EMP0452
TKT00230,EMP0126,DEPT10,Service Request,Security,Medium,Open,2022-11-03,2022-11-03 13:06:00,13.1,No,0,4,EMP0092
TKT00231,EMP0196,DEPT08,Incident,Other,Medium,Closed,2022-03-30,2022-04-01 21:54:00,69.9,Yes,0,4,EMP0409
TKT00232,EMP0009,DEPT13,Change Request,Email,Medium,In Progress,2021-05-10,2021-05-12 13:42:00,61.7,Yes,0,2,EMP0005
TKT00233,EMP0255,DEPT10,Incident,Database,High,Open,2023-08-09,2023-08-09 04:00:00,4.0,No,2,5,EMP0453
TKT00234,EMP0373,DEPT07,Incident,Database,High,Closed,2022-09-11,2022-09-12 07:00:00,31.0,Yes,0,4,EMP0356
TKT00235,EMP0202,DEPT18,Incident,Hardware,Medium,Resolved,2023-04-17,2023-04-18 11:42:00,35.7,No,0,5,EMP0073
TKT00236,EMP0488,DEPT04,Problem,Network,Low,In Progress,2021-08-27,2021-08-31 11:30:00,107.5,Yes,1,4,EMP0235
TKT00237,EMP0191,DEPT07,Incident,Database,Medium,Resolved,2021-10-14,2021-10-15 19:00:00,43.0,No,0,5,EMP0190
TKT00238,EMP0391,DEPT01,Incident,Cloud,Low,In Progress,2021-04-03,2021-04-06 18:36:00,90.6,Yes,0,4,EMP0182
TKT00239,EMP0280,DEPT01,Problem,Database,Medium,In Progress,2021-03-18,2021-03-18 20:48:00,20.8,No,0,2,EMP0267
TKT00240,EMP0366,DEPT01,Service Request,Database,High,Closed,2022-09-16,2022-09-17 02:36:00,26.6,Yes,0,4,EMP0096
TKT00241,EMP0056,DEPT10,Bug,Hardware,High,In Progress,2023-10-06,2023-10-07 02:48:00,26.8,Yes,0,4,EMP0040
TKT00242,EMP0232,DEPT04,Problem,Cloud,High,Resolved,2021-08-26,2021-08-26 09:36:00,9.6,No,1,5,EMP0131
TKT00243,EMP0115,DEPT07,Problem,Access,High,Open,2021-07-19,2021-07-19 12:30:00,12.5,No,0,3,EMP0237
TKT00244,EMP0296,DEPT06,Incident,Software,Medium,Closed,2022-04-26,2022-04-27 18:06:00,42.1,No,1,4,EMP0238
TKT00245,EMP0500,DEPT03,Incident,Hardware,High,Resolved,2021-10-05,2021-10-06 08:12:00,32.2,Yes,0,5,EMP0456
TKT00246,EMP0013,DEPT03,Bug,Network,Medium,Closed,2023-03-07,2023-03-08 19:00:00,43.0,No,0,5,EMP0013
TKT00247,EMP0204,DEPT09,Incident,Network,Low,Resolved,2023-07-19,2023-07-19 16:54:00,16.9,No,0,1,EMP0356
TKT00248,EMP0395,DEPT15,Change Request,Email,Low,Closed,2023-01-30,2023-02-01 14:24:00,62.4,No,0,4,EMP0306
TKT00249,EMP0119,DEPT04,Incident,Hardware,Low,Closed,2023-05-09,2023-05-09 01:30:00,1.5,No,0,4,EMP0065
TKT00250,EMP0229,DEPT14,Incident,Application,Medium,Closed,2021-11-13,2021-11-15 22:36:00,70.6,Yes,1,2,EMP0001
TKT00251,EMP0190,DEPT12,Change Request,Hardware,Medium,Open,2023-04-30,2023-04-30 03:48:00,3.8,No,1,5,EMP0465
TKT00252,EMP0245,DEPT13,Bug,Access,High,Open,2021-07-22,2021-07-22 17:30:00,17.5,No,0,4,EMP0228
TKT00253,EMP0289,DEPT01,Change Request,Database,Low,In Progress,2023-09-30,2023-10-03 11:12:00,83.2,Yes,0,4,EMP0059
TKT00254,EMP0056,DEPT20,Problem,Hardware,Low,In Progress,2023-04-16,2023-04-16 04:36:00,4.6,No,0,5,EMP0047
TKT00255,EMP0330,DEPT10,Change Request,Application,Critical,Closed,2022-07-27,2022-07-27 03:42:00,3.7,No,1,2,EMP0411
TKT00256,EMP0160,DEPT11,Service Request,Other,Low,Resolved,2021-03-09,2021-03-11 04:18:00,52.3,No,0,5,EMP0177
TKT00257,EMP0171,DEPT13,Problem,Application,Medium,Resolved,2023-01-29,2023-01-31 09:42:00,57.7,Yes,1,4,EMP0432
TKT00258,EMP0074,DEPT12,Incident,Network,Medium,Resolved,2022-03-21,2022-03-23 11:18:00,59.3,Yes,0,5,EMP0083
TKT00259,EMP0415,DEPT07,Problem,Access,Medium,In Progress,2023-06-28,2023-06-29 09:06:00,33.1,No,1,4,EMP0116
TKT00260,EMP0323,DEPT10,Bug,Database,Low,In Progress,2023-06-30,2023-07-01 02:42:00,26.7,No,0,1,EMP0366
TKT00261,EMP0500,DEPT14,Bug,Application,Low,Resolved,2022-04-29,2022-05-01 12:48:00,60.8,No,0,4,EMP0385
TKT00262,EMP0043,DEPT20,Change Request,Access,Low,Closed,2023-01-13,2023-01-13 02:18:00,2.3,No,2,3,EMP0282
TKT00263,EMP0049,DEPT19,Problem,Other,Medium,Resolved,2021-07-23,2021-07-25 05:00:00,53.0,Yes,1,4,EMP0004
TKT00264,EMP0288,DEPT16,Incident,Cloud,Medium,Closed,2023-01-23,2023-01-25 20:24:00,68.4,Yes,0,4,EMP0093
TKT00265,EMP0087,DEPT20,Bug,Cloud,Low,Resolved,2023-01-05,2023-01-05 15:12:00,15.2,No,0,4,EMP0097
TKT00266,EMP0107,DEPT19,Incident,Cloud,Medium,Closed,2021-05-05,2021-05-05 22:00:00,22.0,No,0,4,EMP0221
TKT00267,EMP0443,DEPT02,Service Request,Other,High,In Progress,2023-03-27,2023-03-27 23:42:00,23.7,No,0,4,EMP0359
TKT00268,EMP0483,DEPT16,Bug,Database,Low,Resolved,2022-07-20,2022-07-20 10:42:00,10.7,No,0,4,EMP0491
TKT00269,EMP0251,DEPT02,Change Request,Software,Medium,Open,2022-01-24,2022-01-25 11:06:00,35.1,No,0,4,EMP0087
TKT00270,EMP0304,DEPT16,Service Request,Software,High,Resolved,2021-09-08,2021-09-08 11:42:00,11.7,No,3,5,EMP0051
TKT00271,EMP0128,DEPT11,Problem,Access,Low,Resolved,2023-07-21,2023-07-24 04:18:00,76.3,Yes,0,2,EMP0332
TKT00272,EMP0043,DEPT12,Incident,Cloud,Medium,Closed,2021-07-07,2021-07-09 13:54:00,61.9,Yes,0,5,EMP0408
TKT00273,EMP0073,DEPT01,Bug,Network,Medium,In Progress,2022-03-11,2022-03-13 06:06:00,54.1,Yes,0,3,EMP0312
TKT00274,EMP0207,DEPT09,Service Request,Database,High,In Progress,2021-02-13,2021-02-13 01:54:00,1.9,No,0,4,EMP0372
TKT00275,EMP0316,DEPT16,Service Request,Software,High,Resolved,2021-04-14,2021-04-14 16:54:00,16.9,No,0,4,EMP0339
TKT00276,EMP0430,DEPT13,Bug,Hardware,Medium,Resolved,2022-11-15,2022-11-17 07:48:00,55.8,Yes,0,4,EMP0088
TKT00277,EMP0243,DEPT18,Problem,Email,High,Resolved,2022-05-14,2022-05-15 07:36:00,31.6,Yes,0,3,EMP0035
TKT00278,EMP0268,DEPT04,Problem,Security,Medium,Closed,2021-09-15,2021-09-16 05:48:00,29.8,No,3,3,EMP0181
TKT00279,EMP0371,DEPT14,Change Request,Other,Medium,Resolved,2022-02-25,2022-02-27 09:06:00,57.1,Yes,3,2,EMP0465
TKT00280,EMP0430,DEPT19,Problem,Other,Medium,Closed,2021-05-21,2021-05-22 03:18:00,27.3,No,0,4,EMP0467
TKT00281,EMP0291,DEPT20,Change Request,Software,Low,Closed,2022-03-01,2022-03-03 02:42:00,50.7,No,0,2,EMP0269
TKT00282,EMP0390,DEPT12,Service Request,Other,High,Closed,2022-03-19,2022-03-19 23:12:00,23.2,No,1,3,EMP0403
TKT00283,EMP0120,DEPT16,Bug,Cloud,Medium,Resolved,2022-04-23,2022-04-25 14:06:00,62.1,Yes,0,2,EMP0064
TKT00284,EMP0031,DEPT01,Problem,Security,Medium,Open,2022-11-04,2022-11-04 06:00:00,6.0,No,1,2,EMP0268
TKT00285,EMP0393,DEPT13,Change Request,Network,Critical,Resolved,2021-10-30,2021-10-30 05:30:00,5.5,Yes,1,5,EMP0294
TKT00286,EMP0253,DEPT02,Service Request,Hardware,Low,Reopened,2021-01-06,2021-01-07 12:36:00,36.6,No,0,4,EMP0466
TKT00287,EMP0130,DEPT16,Problem,Access,Medium,In Progress,2022-07-22,2022-07-22 03:18:00,3.3,No,0,5,EMP0251
TKT00288,EMP0211,DEPT03,Incident,Security,Low,Resolved,2021-10-24,2021-10-25 22:36:00,46.6,No,2,4,EMP0371
TKT00289,EMP0160,DEPT16,Service Request,Network,High,Closed,2021-09-24,2021-09-24 10:24:00,10.4,No,1,5,EMP0003
TKT00290,EMP0380,DEPT09,Problem,Other,High,Resolved,2022-05-29,2022-05-30 10:06:00,34.1,Yes,1,4,EMP0352
TKT00291,EMP0173,DEPT18,Service Request,Software,Medium,Resolved,2021-12-24,2021-12-25 15:30:00,39.5,No,0,4,EMP0188
TKT00292,EMP0428,DEPT03,Bug,Application,High,Open,2021-08-14,2021-08-15 04:48:00,28.8,Yes,1,4,EMP0290
TKT00293,EMP0078,DEPT03,Bug,Access,Medium,Resolved,2021-02-22,2021-02-24 08:54:00,56.9,Yes,0,3,EMP0049
TKT00294,EMP0019,DEPT08,Bug,Database,High,In Progress,2021-09-27,2021-09-27 03:48:00,3.8,No,0,4,EMP0223
TKT00295,EMP0165,DEPT04,Incident,Email,Medium,Reopened,2021-01-31,2021-02-02 15:30:00,63.5,Yes,0,5,EMP0055
TKT00296,EMP0353,DEPT15,Bug,Software,Medium,Closed,2023-01-04,2023-01-06 05:12:00,53.2,Yes,3,4,EMP0396
TKT00297,EMP0290,DEPT13,Incident,Other,Critical,Closed,2022-05-03,2022-05-03 01:18:00,1.3,No,1,4,EMP0058
TKT00298,EMP0307,DEPT11,Bug,Software,Low,Resolved,2022-10-26,2022-10-30 06:06:00,102.1,Yes,1,5,EMP0258
TKT00299,EMP0209,DEPT08,Service Request,Cloud,Low,In Progress,2021-02-02,2021-02-05 01:12:00,73.2,Yes,0,5,EMP0224
TKT00300,EMP0447,DEPT20,Problem,Other,Medium,Resolved,2021-12-23,2021-12-25 16:00:00,64.0,Yes,0,4,EMP0109
TKT00301,EMP0003,DEPT16,Problem,Software,Critical,Resolved,2022-06-28,2022-06-28 01:36:00,1.6,No,1,5,EMP0275
TKT00302,EMP0138,DEPT02,Bug,Security,Medium,Resolved,2021-04-18,2021-04-19 03:00:00,27.0,No,0,1,EMP0191
TKT00303,EMP0354,DEPT11,Problem,Security,Low,Resolved,2021-09-17,2021-09-19 19:12:00,67.2,No,1,2,EMP0171
TKT00304,EMP0108,DEPT10,Bug,Hardware,Medium,Resolved,2023-05-13,2023-05-14 03:00:00,27.0,No,0,1,EMP0282
TKT00305,EMP0387,DEPT18,Bug,Hardware,Medium,Resolved,2023-12-14,2023-12-14 13:24:00,13.4,No,1,4,EMP0282
TKT00306,EMP0288,DEPT15,Change Request,Access,Low,Reopened,2021-08-21,2021-08-23 12:48:00,60.8,No,1,2,EMP0042
TKT00307,EMP0407,DEPT07,Change Request,Software,High,Resolved,2021-05-11,2021-05-11 03:18:00,3.3,No,0,1,EMP0374
TKT00308,EMP0251,DEPT20,Change Request,Hardware,Critical,Resolved,2023-09-03,2023-09-03 04:30:00,4.5,Yes,0,2,EMP0302
TKT00309,EMP0280,DEPT14,Incident,Cloud,Medium,In Progress,2023-07-08,2023-07-08 15:30:00,15.5,No,0,3,EMP0451
TKT00310,EMP0256,DEPT04,Change Request,Network,Medium,Resolved,2023-01-12,2023-01-14 22:42:00,70.7,Yes,2,4,EMP0161
TKT00311,EMP0161,DEPT01,Bug,Hardware,Medium,In Progress,2023-11-18,2023-11-18 17:54:00,17.9,No,0,2,EMP0292
TKT00312,EMP0492,DEPT05,Service Request,Software,Low,Resolved,2021-08-12,2021-08-12 13:12:00,13.2,No,1,4,EMP0384
TKT00313,EMP0334,DEPT19,Change Request,Security,High,Resolved,2023-07-15,2023-07-15 17:42:00,17.7,No,0,3,EMP0238
TKT00314,EMP0121,DEPT01,Change Request,Email,Medium,Open,2023-10-29,2023-10-31 19:42:00,67.7,Yes,1,3,EMP0354
TKT00315,EMP0165,DEPT17,Service Request,Application,Medium,Closed,2022-03-30,2022-03-31 18:12:00,42.2,No,0,5,EMP0499
TKT00316,EMP0237,DEPT15,Bug,Database,High,In Progress,2021-03-30,2021-03-31 10:36:00,34.6,Yes,0,5,EMP0241
TKT00317,EMP0363,DEPT03,Incident,Hardware,Medium,Resolved,2023-12-04,2023-12-04 15:54:00,15.9,No,2,4,EMP0086
TKT00318,EMP0248,DEPT17,Change Request,Database,Medium,Resolved,2022-09-10,2022-09-12 05:54:00,53.9,Yes,0,3,EMP0361
TKT00319,EMP0264,DEPT06,Service Request,Application,Low,Resolved,2023-07-28,2023-07-29 01:06:00,25.1,No,0,5,EMP0354
TKT00320,EMP0285,DEPT15,Bug,Access,High,Closed,2021-03-05,2021-03-05 13:18:00,13.3,No,0,4,EMP0049
TKT00321,EMP0440,DEPT09,Problem,Security,Critical,Resolved,2021-05-05,2021-05-05 02:18:00,2.3,No,0,4,EMP0196
TKT00322,EMP0379,DEPT19,Incident,Security,Medium,Resolved,2023-09-08,2023-09-10 01:18:00,49.3,Yes,0,4,EMP0285
TKT00323,EMP0376,DEPT13,Service Request,Application,Critical,Open,2023-04-03,2023-04-03 02:24:00,2.4,No,0,3,EMP0265
TKT00324,EMP0042,DEPT18,Service Request,Software,Low,Closed,2023-05-24,2023-05-24 07:48:00,7.8,No,1,4,EMP0023
TKT00325,EMP0472,DEPT02,Service Request,Database,Medium,Resolved,2021-08-10,2021-08-11 01:30:00,25.5,No,0,4,EMP0363
TKT00326,EMP0054,DEPT09,Change Request,Database,Medium,Closed,2023-10-02,2023-10-03 11:30:00,35.5,No,0,4,EMP0026
TKT00327,EMP0218,DEPT19,Problem,Application,Medium,Resolved,2023-06-28,2023-06-29 14:24:00,38.4,No,0,3,EMP0385
TKT00328,EMP0359,DEPT04,Incident,Database,Medium,Closed,2021-05-31,2021-05-31 09:42:00,9.7,No,1,5,EMP0396
TKT00329,EMP0040,DEPT17,Bug,Software,Medium,Closed,2021-06-15,2021-06-17 03:24:00,51.4,Yes,0,3,EMP0174
TKT00330,EMP0193,DEPT16,Bug,Security,Low,Closed,2022-10-22,2022-10-25 01:36:00,73.6,Yes,2,4,EMP0470
TKT00331,EMP0066,DEPT06,Problem,Access,Medium,Resolved,2021-10-31,2021-11-01 14:48:00,38.8,No,0,3,EMP0122
TKT00332,EMP0388,DEPT15,Service Request,Cloud,Low,Resolved,2021-05-15,2021-05-16 08:18:00,32.3,No,0,4,EMP0246
TKT00333,EMP0007,DEPT10,Service Request,Security,High,Resolved,2021-09-16,2021-09-16 22:42:00,22.7,No,0,3,EMP0274
TKT00334,EMP0083,DEPT06,Service Request,Network,Low,Resolved,2022-07-18,2022-07-21 14:36:00,86.6,Yes,0,4,EMP0392
TKT00335,EMP0267,DEPT02,Service Request,Network,Low,In Progress,2022-10-28,2022-11-01 06:12:00,102.2,Yes,1,3,EMP0414
TKT00336,EMP0384,DEPT10,Service Request,Security,Medium,Closed,2023-02-20,2023-02-22 10:24:00,58.4,Yes,0,4,EMP0359
TKT00337,EMP0063,DEPT20,Problem,Software,Medium,In Progress,2023-12-23,2023-12-25 19:48:00,67.8,Yes,0,3,EMP0310
TKT00338,EMP0086,DEPT11,Change Request,Cloud,High,Open,2022-08-27,2022-08-27 03:18:00,3.3,No,0,5,EMP0440
TKT00339,EMP0102,DEPT14,Incident,Access,Medium,Resolved,2023-07-19,2023-07-21 16:18:00,64.3,Yes,0,5,EMP0111
TKT00340,EMP0225,DEPT04,Service Request,Database,Medium,In Progress,2023-11-02,2023-11-03 09:30:00,33.5,No,1,4,EMP0035
TKT00341,EMP0446,DEPT05,Change Request,Network,High,Closed,2023-06-01,2023-06-01 03:48:00,3.8,No,0,5,EMP0281
TKT00342,EMP0498,DEPT03,Bug,Network,Medium,Closed,2021-07-23,2021-07-25 16:48:00,64.8,Yes,0,2,EMP0193
TKT00343,EMP0059,DEPT07,Problem,Network,Low,Closed,2021-08-23,2021-08-24 07:54:00,31.9,No,0,5,EMP0312
TKT00344,EMP0020,DEPT16,Change Request,Other,Medium,Closed,2022-03-17,2022-03-19 20:54:00,68.9,Yes,0,2,EMP0483
TKT00345,EMP0454,DEPT16,Service Request,Software,Critical,Resolved,2023-05-31,2023-05-31 01:30:00,1.5,No,1,4,EMP0080
TKT00346,EMP0218,DEPT08,Service Request,Security,Medium,Resolved,2023-07-14,2023-07-14 20:36:00,20.6,No,1,3,EMP0261
TKT00347,EMP0254,DEPT01,Service Request,Cloud,Low,Resolved,2022-04-13,2022-04-16 03:36:00,75.6,Yes,0,5,EMP0466
TKT00348,EMP0088,DEPT13,Change Request,Security,Low,In Progress,2023-04-28,2023-04-30 06:06:00,54.1,No,0,4,EMP0298
TKT00349,EMP0321,DEPT06,Service Request,Other,Low,Resolved,2022-11-26,2022-11-29 22:36:00,94.6,Yes,0,4,EMP0246
TKT00350,EMP0412,DEPT13,Change Request,Network,Medium,Closed,2023-07-18,2023-07-19 14:00:00,38.0,No,2,5,EMP0461
TKT00351,EMP0269,DEPT02,Service Request,Application,Medium,In Progress,2023-03-28,2023-03-29 21:30:00,45.5,No,0,4,EMP0089
TKT00352,EMP0250,DEPT10,Bug,Other,Low,Resolved,2023-05-02,2023-05-03 08:24:00,32.4,No,0,4,EMP0412
TKT00353,EMP0072,DEPT06,Bug,Software,Critical,Closed,2021-07-14,2021-07-14 05:48:00,5.8,Yes,0,1,EMP0261
TKT00354,EMP0384,DEPT08,Incident,Access,High,In Progress,2022-10-03,2022-10-03 20:00:00,20.0,No,0,5,EMP0142
TKT00355,EMP0448,DEPT11,Service Request,Database,Medium,In Progress,2023-05-25,2023-05-25 10:24:00,10.4,No,0,5,EMP0170
TKT00356,EMP0281,DEPT19,Service Request,Email,High,Open,2022-10-03,2022-10-03 13:06:00,13.1,No,0,5,EMP0493
TKT00357,EMP0215,DEPT16,Change Request,Cloud,Low,Closed,2022-06-07,2022-06-09 00:30:00,48.5,No,0,3,EMP0452
TKT00358,EMP0205,DEPT08,Change Request,Other,Medium,Resolved,2023-02-06,2023-02-07 22:48:00,46.8,No,0,3,EMP0160
TKT00359,EMP0005,DEPT15,Service Request,Access,Medium,Closed,2021-11-09,2021-11-09 21:42:00,21.7,No,0,3,EMP0444
TKT00360,EMP0152,DEPT04,Incident,Email,High,In Progress,2023-08-30,2023-08-30 03:12:00,3.2,No,0,3,EMP0028
TKT00361,EMP0061,DEPT04,Service Request,Access,High,Closed,2021-05-18,2021-05-19 07:30:00,31.5,Yes,0,3,EMP0337
TKT00362,EMP0223,DEPT06,Change Request,Security,Low,Resolved,2021-07-06,2021-07-07 01:54:00,25.9,No,1,4,EMP0050
TKT00363,EMP0151,DEPT05,Service Request,Security,Critical,Resolved,2021-06-24,2021-06-24 05:42:00,5.7,Yes,0,5,EMP0264
TKT00364,EMP0369,DEPT05,Change Request,Network,Low,Resolved,2021-07-10,2021-07-12 22:00:00,70.0,No,2,5,EMP0071
TKT00365,EMP0473,DEPT20,Service Request,Hardware,High,Resolved,2023-06-04,2023-06-04 15:24:00,15.4,No,0,2,EMP0087
TKT00366,EMP0451,DEPT19,Problem,Database,Critical,Resolved,2021-07-17,2021-07-17 02:42:00,2.7,No,0,3,EMP0370
TKT00367,EMP0347,DEPT01,Change Request,Software,Low,Resolved,2023-02-03,2023-02-05 22:06:00,70.1,No,1,3,EMP0387
TKT00368,EMP0139,DEPT15,Incident,Software,High,In Progress,2021-09-24,2021-09-24 12:24:00,12.4,No,1,3,EMP0245
TKT00369,EMP0268,DEPT16,Problem,Network,Low,Resolved,2021-05-03,2021-05-05 16:30:00,64.5,No,0,4,EMP0084
TKT00370,EMP0166,DEPT12,Service Request,Security,Medium,Resolved,2022-11-07,2022-11-09 02:30:00,50.5,Yes,2,3,EMP0001
TKT00371,EMP0315,DEPT14,Change Request,Network,Medium,Resolved,2021-09-08,2021-09-10 12:48:00,60.8,Yes,0,5,EMP0028
TKT00372,EMP0456,DEPT01,Problem,Application,Medium,Resolved,2023-04-22,2023-04-23 08:36:00,32.6,No,0,4,EMP0091
TKT00373,EMP0191,DEPT17,Incident,Other,Critical,Closed,2022-12-26,2022-12-26 02:30:00,2.5,No,0,4,EMP0283
TKT00374,EMP0289,DEPT12,Change Request,Other,High,Closed,2023-05-17,2023-05-17 05:36:00,5.6,No,0,4,EMP0110
TKT00375,EMP0333,DEPT18,Problem,Cloud,Medium,Resolved,2021-04-16,2021-04-18 09:00:00,57.0,Yes,0,4,EMP0315
TKT00376,EMP0085,DEPT04,Problem,Security,High,Closed,2022-08-13,2022-08-13 07:00:00,7.0,No,0,4,EMP0151
TKT00377,EMP0073,DEPT14,Problem,Hardware,Critical,Open,2022-10-02,2022-10-02 02:18:00,2.3,No,0,5,EMP0275
TKT00378,EMP0149,DEPT16,Bug,Application,Low,Closed,2022-12-22,2022-12-24 04:48:00,52.8,No,0,4,EMP0066
TKT00379,EMP0268,DEPT02,Service Request,Application,Critical,Resolved,2021-08-01,2021-08-01 05:54:00,5.9,Yes,2,5,EMP0321
TKT00380,EMP0351,DEPT09,Change Request,Security,Low,Resolved,2023-11-06,2023-11-09 11:24:00,83.4,Yes,0,3,EMP0475
TKT00381,EMP0105,DEPT14,Change Request,Other,High,In Progress,2022-03-12,2022-03-12 02:42:00,2.7,No,0,2,EMP0430
TKT00382,EMP0412,DEPT18,Change Request,Email,Low,Open,2021-11-13,2021-11-14 14:48:00,38.8,No,1,5,EMP0118
TKT00383,EMP0315,DEPT14,Problem,Other,Low,Open,2023-09-15,2023-09-17 01:48:00,49.8,No,0,3,EMP0070
TKT00384,EMP0488,DEPT03,Service Request,Cloud,Medium,In Progress,2022-04-05,2022-04-05 12:48:00,12.8,No,0,4,EMP0340
TKT00385,EMP0366,DEPT03,Incident,Cloud,Medium,Open,2021-08-10,2021-08-12 18:36:00,66.6,Yes,0,4,EMP0485
TKT00386,EMP0191,DEPT03,Change Request,Security,Medium,Closed,2022-12-19,2022-12-21 03:30:00,51.5,Yes,0,3,EMP0080
TKT00387,EMP0266,DEPT09,Service Request,Database,Low,In Progress,2023-01-23,2023-01-24 07:30:00,31.5,No,2,4,EMP0031
TKT00388,EMP0310,DEPT12,Service Request,Database,Medium,Resolved,2021-08-24,2021-08-26 22:06:00,70.1,Yes,0,5,EMP0130
TKT00389,EMP0129,DEPT16,Bug,Hardware,Critical,Closed,2022-07-25,2022-07-25 05:12:00,5.2,Yes,0,5,EMP0046
TKT00390,EMP0242,DEPT13,Change Request,Database,Medium,In Progress,2022-04-09,2022-04-11 02:12:00,50.2,Yes,0,4,EMP0143
TKT00391,EMP0237,DEPT17,Problem,Access,Low,Closed,2023-05-29,2023-06-01 00:18:00,72.3,Yes,0,4,EMP0143
TKT00392,EMP0108,DEPT08,Service Request,Access,Medium,Resolved,2021-02-23,2021-02-23 11:54:00,11.9,No,0,5,EMP0250
TKT00393,EMP0480,DEPT05,Service Request,Software,Low,Resolved,2022-07-02,2022-07-03 02:30:00,26.5,No,0,4,EMP0143
TKT00394,EMP0170,DEPT04,Incident,Access,High,In Progress,2021-03-01,2021-03-01 02:24:00,2.4,No,1,3,EMP0336
